protocol_version,random_seed,session_id,video_id,video_path,video_duration_sec,trial_type,original_label,three_class_label,sha256,duration_bucket,original_id,replacement_reason,has_audio
emotion-v1,20260912,1,original:vid_4194,original/4194.mp4,17.182993,ordinary,,,,medium,vid_4194,,
emotion-v1,20260912,1,original:vid_4221,original/4221.mp4,17.299002,ordinary,,,,medium,vid_4221,,
emotion-v1,20260912,1,original:vid_4295,original/4295.mp4,17.6,ordinary,,,,medium,vid_4295,,
emotion-v1,20260912,1,original:vid_4301,original/4301.mp4,17.579002,ordinary,,,,medium,vid_4301,,
emotion-v1,20260912,1,original:vid_4393,original/4393.mp4,18.019002,ordinary,,,,medium,vid_4393,,
emotion-v1,20260912,1,original:vid_4395,original/4395.mp4,18.066667,ordinary,,,,medium,vid_4395,,
emotion-v1,20260912,1,original:vid_4481,original/4481.mp4,18.435011,ordinary,,,,medium,vid_4481,,
emotion-v1,20260912,1,original:vid_4486,original/4486.mp4,18.533333,ordinary,,,,medium,vid_4486,,
emotion-v1,20260912,1,original:vid_4570,original/4570.mp4,18.933333,ordinary,,,,medium,vid_4570,,
emotion-v1,20260912,1,original:vid_4592,original/4592.mp4,18.969002,ordinary,,,,medium,vid_4592,,
emotion-v1,20260912,1,original:vid_4649,original/4649.mp4,19.433991,ordinary,,,,medium,vid_4649,,
emotion-v1,20260912,1,original:vid_4710,original/4710.mp4,19.646009,ordinary,,,,medium,vid_4710,,
emotion-v1,20260912,1,original:vid_4712,original/4712.mp4,19.766667,ordinary,,,,medium,vid_4712,,
emotion-v1,20260912,1,original:vid_4808,original/4808.mp4,20.016009,ordinary,,,,long,vid_4808,,
emotion-v1,20260912,1,original:vid_4813,original/4813.mp4,20.066667,ordinary,,,,long,vid_4813,,
emotion-v1,20260912,1,original:vid_4886,original/4886.mp4,20.48,ordinary,,,,long,vid_4886,,
emotion-v1,20260912,1,original:vid_4900,original/4900.mp4,20.7,ordinary,,,,long,vid_4900,,
emotion-v1,20260912,1,original:vid_4969,original/4969.mp4,21.1,ordinary,,,,long,vid_4969,,
emotion-v1,20260912,1,original:vid_5000,original/5000.mp4,21.338005,ordinary,,,,long,vid_5000,,
emotion-v1,20260912,1,original:vid_5046,original/5046.mp4,21.766667,ordinary,,,,long,vid_5046,,
emotion-v1,20260912,1,original:vid_5096,original/5096.mp4,22.011995,ordinary,,,,long,vid_5096,,
emotion-v1,20260912,1,original:vid_5139,original/5139.mp4,22.360998,ordinary,,,,long,vid_5139,,
emotion-v1,20260912,1,original:vid_5175,original/5175.mp4,22.666667,ordinary,,,,long,vid_5175,,
emotion-v1,20260912,1,original:vid_5208,original/5208.mp4,22.940998,ordinary,,,,long,vid_5208,,
emotion-v1,20260912,1,original:vid_5298,original/5298.mp4,23.6,ordinary,,,,long,vid_5298,,
emotion-v1,20260912,1,original:vid_5309,original/5309.mp4,23.729002,ordinary,,,,long,vid_5309,,
emotion-v1,20260912,1,original:vid_5370,original/5370.mp4,24.212993,ordinary,,,,long,vid_5370,,
emotion-v1,20260912,1,original:vid_5388,original/5388.mp4,24.333333,ordinary,,,,long,vid_5388,,
emotion-v1,20260912,1,original:vid_5473,original/5473.mp4,24.933333,ordinary,,,,long,vid_5473,,
emotion-v1,20260912,1,original:vid_5505,original/5505.mp4,25.166667,ordinary,,,,long,vid_5505,,
emotion-v1,20260912,1,original:vid_5528,original/5528.mp4,25.356009,ordinary,,,,long,vid_5528,,
emotion-v1,20260912,1,original:vid_5600,original/5600.mp4,26.006009,ordinary,,,,long,vid_5600,,
emotion-v1,20260912,1,original:vid_5616,original/5616.mp4,26.213991,ordinary,,,,long,vid_5616,,
emotion-v1,20260912,1,original:vid_5699,original/5699.mp4,26.816009,ordinary,,,,long,vid_5699,,
emotion-v1,20260912,1,original:vid_5714,original/5714.mp4,26.888005,ordinary,,,,long,vid_5714,,
emotion-v1,20260912,1,original:vid_5789,original/5789.mp4,27.655011,ordinary,,,,long,vid_5789,,
emotion-v1,20260912,1,original:vid_5791,original/5791.mp4,27.655011,ordinary,,,,long,vid_5791,,
emotion-v1,20260912,1,original:vid_5878,original/5878.mp4,28.443991,ordinary,,,,long,vid_5878,,
emotion-v1,20260912,1,original:vid_5884,original/5884.mp4,28.536009,ordinary,,,,long,vid_5884,,
emotion-v1,20260912,1,original:vid_5962,original/5962.mp4,29.4,ordinary,,,,long,vid_5962,,
emotion-v1,20260912,1,original:vid_5972,original/5972.mp4,29.512993,ordinary,,,,long,vid_5972,,
emotion-v1,20260912,1,original:vid_6059,original/6059.mp4,30.186009,ordinary,,,,long,vid_6059,,
emotion-v1,20260912,1,original:vid_6072,original/6072.mp4,30.210998,ordinary,,,,long,vid_6072,,
emotion-v1,20260912,1,original:vid_6113,original/6113.mp4,30.880998,ordinary,,,,long,vid_6113,,
emotion-v1,20260912,1,original:vid_6189,original/6189.mp4,31.666667,ordinary,,,,long,vid_6189,,
emotion-v1,20260912,1,original:vid_6217,original/6217.mp4,31.983333,ordinary,,,,long,vid_6217,,
emotion-v1,20260912,1,original:vid_6263,original/6263.mp4,32.508005,ordinary,,,,long,vid_6263,,
emotion-v1,20260912,1,original:vid_6318,original/6318.mp4,33.084135,ordinary,,,,long,vid_6318,,
emotion-v1,20260912,1,original:vid_6336,original/6336.mp4,33.2,ordinary,,,,long,vid_6336,,
emotion-v1,20260912,1,original:vid_6410,original/6410.mp4,34.22449,ordinary,,,,very_long,vid_6410,,
emotion-v1,20260912,1,original:vid_6429,original/6429.mp4,34.366667,ordinary,,,,very_long,vid_6429,,
emotion-v1,20260912,1,original:vid_6512,original/6512.mp4,35.155011,ordinary,,,,very_long,vid_6512,,
emotion-v1,20260912,1,original:vid_6516,original/6516.mp4,35.216667,ordinary,,,,very_long,vid_6516,,
emotion-v1,20260912,1,original:vid_6597,original/6597.mp4,36.28,ordinary,,,,very_long,vid_6597,,
emotion-v1,20260912,1,original:vid_6608,original/6608.mp4,36.480998,ordinary,,,,very_long,vid_6608,,
emotion-v1,20260912,1,original:vid_6646,original/6646.mp4,36.970998,ordinary,,,,very_long,vid_6646,,
emotion-v1,20260912,1,original:vid_6734,original/6734.mp4,38.166667,ordinary,,,,very_long,vid_6734,,
emotion-v1,20260912,1,original:vid_6736,original/6736.mp4,38.233333,ordinary,,,,very_long,vid_6736,,
emotion-v1,20260912,1,original:vid_6821,original/6821.mp4,39.530998,ordinary,,,,very_long,vid_6821,,
emotion-v1,20260912,1,original:vid_6863,original/6863.mp4,40.2,ordinary,,,,very_long,vid_6863,,
emotion-v1,20260912,1,original:vid_6880,original/6880.mp4,40.5,ordinary,,,,very_long,vid_6880,,
emotion-v1,20260912,1,original:vid_6949,original/6949.mp4,41.935011,ordinary,,,,very_long,vid_6949,,
emotion-v1,20260912,1,original:vid_6969,original/6969.mp4,42.352993,ordinary,,,,very_long,vid_6969,,
emotion-v1,20260912,1,original:vid_7027,original/7027.mp4,43.333333,ordinary,,,,very_long,vid_7027,,
emotion-v1,20260912,1,original:vid_7072,original/7072.mp4,44.28,ordinary,,,,very_long,vid_7072,,
emotion-v1,20260912,1,original:vid_7132,original/7132.mp4,45.208005,ordinary,,,,very_long,vid_7132,,
emotion-v1,20260912,1,original:vid_7145,original/7145.mp4,45.433333,ordinary,,,,very_long,vid_7145,,
emotion-v1,20260912,1,original:vid_7223,original/7223.mp4,46.933333,ordinary,,,,very_long,vid_7223,,
emotion-v1,20260912,1,original:vid_7233,original/7233.mp4,47.1,ordinary,,,,very_long,vid_7233,,
emotion-v1,20260912,1,original:vid_7282,original/7282.mp4,47.915011,ordinary,,,,very_long,vid_7282,,
emotion-v1,20260912,1,original:vid_7361,original/7361.mp4,49.450998,ordinary,,,,very_long,vid_7361,,
emotion-v1,20260912,1,original:vid_7393,original/7393.mp4,50.179002,ordinary,,,,very_long,vid_7393,,
emotion-v1,20260912,1,original:vid_7424,original/7424.mp4,50.933333,ordinary,,,,very_long,vid_7424,,
emotion-v1,20260912,1,original:vid_7472,original/7472.mp4,51.862069,ordinary,,,,very_long,vid_7472,,
emotion-v1,20260912,1,original:vid_7539,original/7539.mp4,53.266667,ordinary,,,,very_long,vid_7539,,
emotion-v1,20260912,1,original:vid_7550,original/7550.mp4,53.482993,ordinary,,,,very_long,vid_7550,,
emotion-v1,20260912,1,original:vid_7637,original/7637.mp4,55.033333,ordinary,,,,very_long,vid_7637,,
emotion-v1,20260912,1,original:vid_7642,original/7642.mp4,55.08,ordinary,,,,very_long,vid_7642,,
emotion-v1,20260912,1,original:vid_7715,original/7715.mp4,56.533333,ordinary,,,,very_long,vid_7715,,
emotion-v1,20260912,1,original:vid_7765,original/7765.mp4,57.4,ordinary,,,,very_long,vid_7765,,
emotion-v1,20260912,1,original:vid_7770,original/7770.mp4,57.535011,ordinary,,,,very_long,vid_7770,,
emotion-v1,20260912,1,original:vid_7866,original/7866.mp4,59.048005,ordinary,,,,very_long,vid_7866,,
emotion-v1,20260912,1,original:vid_7878,original/7878.mp4,59.1,ordinary,,,,very_long,vid_7878,,
emotion-v1,20260912,1,original:vid_7923,original/7923.mp4,59.3,ordinary,,,,very_long,vid_7923,,
emotion-v1,20260912,2,emotion:00000089.mp4,emotion/neutral/neutral/neutral_neutral_0801_00000089.mp4,24.533333,emotion,Neutral,neutral,95755befc60232233bcb409247d4ada8106a520e41a02b26f7b1382897f7d01f,20-25,00000089.mp4,,True
emotion-v1,20260912,2,emotion:00000093.mp4,emotion/positive/excitation/positive_excitation_0016_00000093.mp4,23.8,emotion,Excitation,positive,3ec7ce77c6ee1bf6138d5c0cbd77bec2f28bd1947aae64cba50c3c28f53a4c14,20-25,00000093.mp4,,True
emotion-v1,20260912,2,emotion:00000113.mp4,emotion/neutral/neutral/neutral_neutral_0805_00000113.mp4,14.5,emotion,Neutral,neutral,ea918452cbe077c266f405d56cbbdf7dcf3e74719c98e789556e50fd408fc4e2,10-15,00000113.mp4,,True
emotion-v1,20260912,2,emotion:00000172.mp4,emotion/neutral/neutral/neutral_neutral_0825_00000172.mp4,20.033333,emotion,Neutral,neutral,8a8a3be0ef65cc67cfa6762b9b38f033c44eb67242f64c7b302e303bd9649502,20-25,00000172.mp4,,True
emotion-v1,20260912,2,emotion:00000464.mp4,emotion/negative/tension/negative_tension_2450_00000464.mp4,29.972993,emotion,Tension,negative,f9e93b1af869aa9590510d37260711455216bffcba872d0e73bd14585eccb8b0,25-30,00000464.mp4,,True
emotion-v1,20260912,2,emotion:00000475.mp4,emotion/positive/excitation/positive_excitation_0052_00000475.mp4,10.033333,emotion,Excitation,positive,9f3e4862639ae5985818d83c72ae2c3216feb77d98bdc23cee0c6c42e4267d2e,10-15,00000475.mp4,,True
emotion-v1,20260912,2,emotion:00000956.mp4,emotion/neutral/neutral/neutral_neutral_1005_00000956.mp4,13.068404,emotion,Neutral,neutral,842ce74c01ff3192c3b9440953f5249a8b5b4b8f48d788bd280aa4f5f2a31353,10-15,00000956.mp4,,True
emotion-v1,20260912,2,emotion:00000961.mp4,emotion/positive/excitation/positive_excitation_0105_00000961.mp4,12.333333,emotion,Excitation,positive,4d393eb00a4f4541720f02d8bde8a21dcc5267f6d37e5b799850aa1037d2a9ad,10-15,00000961.mp4,,True
emotion-v1,20260912,2,emotion:00001117.mp4,emotion/negative/tension/negative_tension_2475_00001117.mp4,20.033333,emotion,Tension,negative,99d7c445cd3a237911f37acbe7e7ba5346269b0bc25dadbb25caa43f79f66467,20-25,00001117.mp4,,True
emotion-v1,20260912,2,emotion:00001156.mp4,emotion/neutral/neutral/neutral_neutral_1090_00001156.mp4,20.013991,emotion,Neutral,neutral,a85f5d12510641f43ca7d514bbe396e62c88fb6d108d744f8af6cfcc806b68ab,20-25,00001156.mp4,,True
emotion-v1,20260912,2,emotion:00001241.mp4,emotion/neutral/neutral/neutral_neutral_1127_00001241.mp4,15.081748,emotion,Neutral,neutral,154d77755b8153d84802b89e03d7df62f01ab266159c40b46d23bc9d5a5c85cd,15-20,00001241.mp4,,True
emotion-v1,20260912,2,emotion:00001259.mp4,emotion/neutral/neutral/neutral_neutral_1133_00001259.mp4,14.8,emotion,Neutral,neutral,8f6b1ae87122e9037c499a2e4b2bdc25c4fdbd48e80931397b94071a1aecb844,10-15,00001259.mp4,,True
emotion-v1,20260912,2,emotion:00001309.mp4,emotion/neutral/neutral/neutral_neutral_1148_00001309.mp4,32.791667,emotion,Neutral,neutral,f8c8d28dc410ff532aa6eaa7278e3215b0af9453b0908b77ac4f60d3ea7a48c1,30-40,00001309.mp4,,True
emotion-v1,20260912,2,emotion:00001382.mp4,emotion/neutral/neutral/neutral_neutral_1179_00001382.mp4,25.31,emotion,Neutral,neutral,4d89af608c22c3eff0e438de05853ec447efe12dda121caebce96231f4dc00c4,25-30,00001382.mp4,,True
emotion-v1,20260912,2,emotion:00001384.mp4,emotion/neutral/neutral/neutral_neutral_1181_00001384.mp4,11.28,emotion,Neutral,neutral,9c8a7e14a62b04c4ea15ecfff2e903cd31a633821ba7e0a260e2b1e3a91e8c05,10-15,00001384.mp4,,True
emotion-v1,20260912,2,emotion:00001461.mp4,emotion/neutral/neutral/neutral_neutral_1208_00001461.mp4,14.1,emotion,Neutral,neutral,01d8c64adb4c7b9e5a02760a2a1a244d9cba6d8e28902f8e571e2c9ec19a1190,10-15,00001461.mp4,,True
emotion-v1,20260912,2,emotion:00001480.mp4,emotion/neutral/neutral/neutral_neutral_1217_00001480.mp4,7.533333,emotion,Neutral,neutral,e60920f3d636ef4c15a193dfafd7684570d34e319011a9216f3e02e050fc5f23,5-10,00001480.mp4,,True
emotion-v1,20260912,2,emotion:00001483.mp4,emotion/neutral/neutral/neutral_neutral_1220_00001483.mp4,17.225559,emotion,Neutral,neutral,5af1074d03436dd0850a3d468a5b7bd036d561ff1d78fd39ba1f3ac2b071a309,15-20,00001483.mp4,,True
emotion-v1,20260912,2,emotion:00001572.mp4,emotion/neutral/neutral/neutral_neutral_1259_00001572.mp4,43.266667,emotion,Neutral,neutral,0eeb6fa1c8740b78823850b9ae10f463d2af1cf2c48f692579fff9907d4ae8ba,40-50,00001572.mp4,,True
emotion-v1,20260912,2,emotion:00001583.mp4,emotion/neutral/neutral/neutral_neutral_1264_00001583.mp4,60.0,emotion,Neutral,neutral,4de0aa021af9c7b3d22d98dabc812c7904fe80b79fa487c574f9dc55a81d8151,50-60,00001583.mp4,,True
emotion-v1,20260912,2,emotion:00001682.mp4,emotion/neutral/neutral/neutral_neutral_1313_00001682.mp4,13.933333,emotion,Neutral,neutral,6ea2886e1309033ed519eb4afdd132f887eec2bf9b8e8be1d2ce15e51d8424bd,10-15,00001682.mp4,,True
emotion-v1,20260912,2,emotion:00001784.mp4,emotion/neutral/neutral/neutral_neutral_1342_00001784.mp4,9.750998,emotion,Neutral,neutral,82e1ee21588cb488ccb6d406c70685665e02347f0ecc380346b4e8250a9cdd8c,5-10,00001784.mp4,,True
emotion-v1,20260912,2,emotion:00002097.mp4,emotion/positive/excitation/positive_excitation_0196_00002097.mp4,44.36,emotion,Excitation,positive,c06b3325cbc12c433ef38051d98f2841a6d05c90d127e87e196aa43e5631e72a,40-50,00002097.mp4,,True
emotion-v1,20260912,2,emotion:00003098.mp4,emotion/neutral/neutral/neutral_neutral_1467_00003098.mp4,9.008005,emotion,Neutral,neutral,b593204f7fd54a3caf840edbb810af18590332dee8020de8d210a73ee70dada1,5-10,00003098.mp4,,True
emotion-v1,20260912,2,emotion:00003197.mp4,emotion/neutral/neutral/neutral_neutral_1478_00003197.mp4,30.209002,emotion,Neutral,neutral,9700e40bee51c4219e7fd159e8d49f1494433895a2dc72ba1696da4353c4f6ad,30-40,00003197.mp4,,True
emotion-v1,20260912,2,emotion:00003199.mp4,emotion/neutral/neutral/neutral_neutral_1479_00003199.mp4,6.246009,emotion,Neutral,neutral,29179fca92f9ddd406191540546dc3d70cbfb919d71ba2f7f3daa2d53e924dbb,5-10,00003199.mp4,,True
emotion-v1,20260912,2,emotion:00003915.mp4,emotion/neutral/neutral/neutral_neutral_1649_00003915.mp4,5.033333,emotion,Neutral,neutral,9955d4cb020bcf3e72993682af2e6c8d05262088129de55549b5a0d6929f1dc5,5-10,00003915.mp4,,True
emotion-v1,20260912,2,emotion:00004159.mp4,emotion/negative/tension/negative_tension_2953_00004159.mp4,5.033333,emotion,Tension,negative,419bbd32b042bc9b232356c92c886bf5313161d7d02934a7fd2c5c6205212ba9,5-10,00004159.mp4,,True
emotion-v1,20260912,2,emotion:00004547.mp4,emotion/negative/tension/negative_tension_2970_00004547.mp4,7.940998,emotion,Tension,negative,a291314b7d764283c3783b35f7b55011dc9bc75caa2edf654a59d6104ad6b305,5-10,00004547.mp4,,True
emotion-v1,20260912,2,emotion:00005354.mp4,emotion/negative/tension/negative_tension_3013_00005354.mp4,17.508005,emotion,Tension,negative,80549e3951830528b49c77f98eff4e038259b392bfa6b4b35ad7df3d5928db30,15-20,00005354.mp4,,True
emotion-v1,20260912,2,emotion:00005969.mp4,emotion/positive/excitation/positive_excitation_0224_00005969.mp4,18.250998,emotion,Excitation,positive,7378eff00b937a41738ec426c5caec2f729f98af05e12f3d89f834cd150474a4,15-20,00005969.mp4,,True
emotion-v1,20260912,2,emotion:00006005.mp4,emotion/negative/tension/negative_tension_3062_00006005.mp4,37.066667,emotion,Tension,negative,df3795a24042402875a8f6587f72c94e803fe8a6dfb1189a452639292acd1a52,30-40,00006005.mp4,,True
emotion-v1,20260912,2,emotion:00006144.mp4,emotion/negative/tension/negative_tension_3067_00006144.mp4,14.28,emotion,Tension,negative,fb821fdb735779610a700e002aaaad6d70048bf306a7ff703b8a6ed72f55a14a,10-15,00006144.mp4,,True
emotion-v1,20260912,2,emotion:00006192.mp4,emotion/negative/tension/negative_tension_3070_00006192.mp4,11.378005,emotion,Tension,negative,7eebd7109d1772647c6ff4f65be95f59c74aabde7531fde57da0d131110ec4ee,10-15,00006192.mp4,,True
emotion-v1,20260912,2,emotion:00006551.mp4,emotion/positive/excitation/positive_excitation_0323_00006551.mp4,59.907007,emotion,Excitation,positive,563c6950dcea253f24a7858c47f2afeb4579da4c8df45c4f1de3bcdf36742019,50-60,00006551.mp4,,True
emotion-v1,20260912,2,emotion:00006659.mp4,emotion/positive/excitation/positive_excitation_0346_00006659.mp4,9.24,emotion,Excitation,positive,af623b9228e7c9daadfd5b70cc18ca03a4dd1ea9e52f00966d2d31d48aa99655,5-10,00006659.mp4,,True
emotion-v1,20260912,2,emotion:00006677.mp4,emotion/positive/excitation/positive_excitation_0351_00006677.mp4,12.352993,emotion,Excitation,positive,db5447b4bd57b47fe398e9e8e1fcd1e6ab89c405f7a658a78e3a2add6082e31e,10-15,00006677.mp4,,True
emotion-v1,20260912,2,emotion:00006748.mp4,emotion/positive/excitation/positive_excitation_0367_00006748.mp4,37.8,emotion,Excitation,positive,c9b3b46af141d60a5fb0b2de80ee6c2934afd2f85fcf6027cebdb5ececb78f58,30-40,00006748.mp4,,True
emotion-v1,20260912,2,emotion:00006773.mp4,emotion/positive/excitation/positive_excitation_0374_00006773.mp4,6.501995,emotion,Excitation,positive,3229768d278e170e89b00f35af733cd3a9aab8530ddd8ee8ee05ddb5f5c0e9e5,5-10,00006773.mp4,,True
emotion-v1,20260912,2,emotion:00006776.mp4,emotion/positive/excitation/positive_excitation_0375_00006776.mp4,5.548005,emotion,Excitation,positive,9f5c0ced7c5efdd0aaf0824e215eb003473c830057267cd56b30eac3162318b0,5-10,00006776.mp4,,True
emotion-v1,20260912,2,emotion:00006887.mp4,emotion/negative/tension/negative_tension_3103_00006887.mp4,16.183991,emotion,Tension,negative,5184a2f68768171914f9c909e9d9ebdd3a29cc38922aa20933d4c8feac78e6dd,15-20,00006887.mp4,,True
emotion-v1,20260912,2,emotion:00007016.mp4,emotion/negative/tension/negative_tension_3111_00007016.mp4,7.033991,emotion,Tension,negative,29b76b5f43c8c46296ae354e6cf552f406892b2469daec24b148ab26ffbc0502,5-10,00007016.mp4,,True
emotion-v1,20260912,2,emotion:00007163.mp4,emotion/negative/tension/negative_tension_3118_00007163.mp4,13.141995,emotion,Tension,negative,f11e5706c46e1922e64c00349d515b6f9a9d81149f21252e62f60b8b7fb0209e,10-15,00007163.mp4,,True
emotion-v1,20260912,2,emotion:00007425.mp4,emotion/negative/tension/negative_tension_3099_00007425.mp4,12.655011,emotion,Tension,negative,3a24a75679a5a558ea63199e55811fc662a5589fc973e347ce559f4e072fea03,10-15,00007425.mp4,replacement_for:00006802.mp4,True
emotion-v1,20260912,2,emotion:00010057.mp4,emotion/neutral/neutral/neutral_neutral_1709_00010057.mp4,39.123991,emotion,Neutral,neutral,cc9d96edf2894ebeeef5eb4a876ab50ab5f6e25955a767138c1958bb447e561b,30-40,00010057.mp4,,True
emotion-v1,20260912,2,emotion:00010107.mp4,emotion/neutral/neutral/neutral_neutral_1718_00010107.mp4,10.635011,emotion,Neutral,neutral,8b32945492681d67c253c07ba39e4e3d32b3968928de13ea4be0e21e34978c2c,10-15,00010107.mp4,,True
emotion-v1,20260912,2,emotion:00011405.mp4,emotion/positive/excitation/positive_excitation_0401_00011405.mp4,19.819002,emotion,Excitation,positive,6162fc104f772655537b61ccdea120194491c469139236697e1923099d99fc07,15-20,00011405.mp4,,True
emotion-v1,20260912,2,emotion:00011467.mp4,emotion/positive/excitation/positive_excitation_0418_00011467.mp4,9.171995,emotion,Excitation,positive,9e88a6cfa11a0075678224d3faf1981d7da9d0bdceabe8aa567fb5019e3b48b9,5-10,00011467.mp4,,True
emotion-v1,20260912,2,emotion:00011622.mp4,emotion/positive/excitation/positive_excitation_0464_00011622.mp4,29.836009,emotion,Excitation,positive,f5398e276ee16f46b401f8759749fef6a7878864cca98d698798f45afb4216a7,25-30,00011622.mp4,,True
emotion-v1,20260912,2,emotion:00011705.mp4,emotion/positive/excitation/positive_excitation_0475_00011705.mp4,20.526009,emotion,Excitation,positive,ff13a8fb5ba19b48f41263d3f47a250546530439a074319347ff4cce2823fbf6,20-25,00011705.mp4,,True
emotion-v1,20260912,2,emotion:00011931.mp4,emotion/positive/excitation/positive_excitation_0523_00011931.mp4,26.7,emotion,Excitation,positive,e86d22c64a33a06a5b2bc1dbdba711061914e8ae6ef48df2ac0a54a1262aee16,25-30,00011931.mp4,,True
